year,fire_number,fire_start_date,start_month,start_doy,latitude,longitude,fire_origin,general_cause,grid_id_30000m
2023,MWF048,2023-06-29 13:11:00,6.0,180.0,57.8415,-113.262833,Provincial Land,Lightning,"166,87"
2023,HWF118,2023-07-05 16:00:00,7.0,186.0,58.578283,-116.798717,Provincial Land,Lightning,"161,92"
2023,HWF119,2023-07-06 16:25:00,7.0,187.0,58.91045,-117.6433,Provincial Land,Lightning,"160,93"
2023,CWF038,2023-07-22 06:00:00,7.0,203.0,51.573467,-114.987217,Provincial Land,Recreation,"155,67"
2024,HWF034,2024-05-09 12:45:00,5.0,130.0,58.350033,-116.1818,Provincial Land,Undetermined,"162,91"
2024,PWF067,2024-07-11 19:00:00,7.0,193.0,56.37175,-116.80355,Provincial Land,Lightning,"158,84"
2024,GWF029,2024-05-10 15:45:00,5.0,131.0,55.503583,-119.49625,Provincial Land,Oil & Gas Industry,"151,84"
2024,HWF138,2024-07-16 12:00:00,7.0,198.0,58.40383,-116.674721,Provincial Land,Resident,"161,91"
2024,HWF141,2024-07-18 12:00:00,7.0,200.0,59.019443,-114.695,Provincial Land,Lightning,"165,92"
2024,PWF080,2024-07-12 18:00:00,7.0,194.0,57.575767,-117.026617,Provincial Land,Lightning,"159,89"
2024,PWF081,2024-07-12 18:00:00,7.0,194.0,57.385667,-117.11635,Provincial Land,Lightning,"159,88"
2024,SWF131,2024-07-10 09:56:00,7.0,192.0,57.207167,-115.355167,Provincial Land,Lightning,"162,86"
2024,WWF049,2024-07-19 19:15:00,7.0,201.0,54.0314,-117.369767,Provincial Land,Lightning,"153,77"
2023,LWF004,2023-04-11 16:20:00,4.0,101.0,55.9143,-110.73955,Provincial Land,Incendiary,"169,79"
2023,HWF072,2023-06-23 19:00:00,6.0,174.0,57.692833,-116.019833,Provincial Land,Lightning,"161,88"
2023,LWF181,2023-09-25 14:00:00,9.0,268.0,55.8375,-110.867083,Provincial Land,Undetermined,"168,78"
2024,LWF037,2024-04-18 22:56:00,4.0,109.0,55.932483,-110.72275,Indian Reservation,Incendiary,"169,79"
2024,HWF080,2024-07-02 08:26:00,7.0,184.0,59.782867,-117.131667,Provincial Land,Lightning,"162,96"
2024,LWF107,2024-07-05 18:00:00,7.0,187.0,55.668883,-110.4058,Provincial Park,Lightning,"169,78"
2024,LWF111,2024-07-05 20:05:00,7.0,187.0,55.7649,-110.798117,Provincial Land,Lightning,"168,78"
2024,LWF096,2024-07-01 17:00:00,7.0,183.0,55.71825,-112.669967,Provincial Land,Lightning,"165,79"
2024,SWF083,2024-07-10 14:38:00,7.0,192.0,56.7745,-114.8545,Provincial Land,Lightning,"162,84"
2024,SWF084,2024-07-10 14:06:00,7.0,192.0,56.6565,-114.845167,Provincial Land,Lightning,"162,84"
2024,SWF090,2024-07-10 07:29:00,7.0,192.0,56.017333,-115.7185,Provincial Land,Lightning,"159,82"
2024,SWF091,2024-07-10 07:29:00,7.0,192.0,56.0195,-115.732833,Provincial Land,Lightning,"159,82"
2024,SWF094,2024-07-10 17:42:00,7.0,192.0,57.317833,-114.640517,Provincial Land,Lightning,"163,86"
2023,LWF003,2023-04-10 17:50:00,4.0,100.0,55.931957,-110.724847,Indian Reservation,Resident,"169,79"
2023,LWF005,2023-04-11 16:50:00,4.0,101.0,55.957033,-110.7092,Indian Reservation,Incendiary,"169,79"
2023,LWF006,2023-04-11 17:25:00,4.0,101.0,55.957117,-110.708617,Indian Reservation,Incendiary,"169,79"
2023,WWF054,2023-08-21 15:00:00,8.0,233.0,54.441033,-114.605333,Private Land,Agriculture Industry,"159,76"
2024,CWF052,2024-06-29 12:00:00,6.0,181.0,49.677117,-114.592667,Provincial Land,Recreation,"153,60"
2024,PWF049,2024-07-09 11:00:00,7.0,191.0,56.513567,-116.22385,Provincial Land,Power Line Industry,"159,84"
2024,GWF058,2024-07-19 01:00:00,7.0,201.0,55.782333,-119.681667,Provincial Land,Lightning,"151,85"
2024,GWF059,2024-07-19 20:00:00,7.0,201.0,55.736633,-119.39895,Provincial Land,Lightning,"152,84"
2024,GWF061,2024-07-19 18:00:00,7.0,201.0,55.047583,-118.51805,Provincial Land,Lightning,"153,81"
2024,CWF058,2024-07-20 16:00:00,7.0,202.0,51.54154,-114.969683,Provincial Land,Lightning,"155,67"
2024,CWF059,2024-07-20 16:00:00,7.0,202.0,51.540973,-114.970867,Provincial Land,Lightning,"155,67"
2023,RWF059,2023-06-24 17:05:00,6.0,175.0,53.024117,-115.561917,Provincial Land,Lightning,"156,72"
2023,HWF123,2023-07-08 14:30:00,7.0,189.0,58.04945,-115.6104,Indian Reservation,Agriculture Industry,"162,89"
2023,HWF124,2023-07-09 11:10:00,7.0,190.0,59.046633,-117.080833,Provincial Land,Lightning,"161,94"
2023,CWF039,2023-07-22 12:00:00,7.0,203.0,51.632,-115.098783,Provincial Land,Recreation,"155,67"
2023,CWF040,2023-07-22 12:00:00,7.0,203.0,51.55045,-115.205117,Provincial Land,Recreation,"154,67"
2023,HWF147,2023-08-08 14:23:00,8.0,220.0,58.235023,-116.459677,Provincial Land,Lightning,"161,90"
2023,RWF073,2023-09-15 13:44:00,9.0,258.0,52.39525,-114.977717,Provincial Land,Resident,"156,69"
2023,LWF185,2023-10-08 22:00:00,10.0,281.0,55.258233,-113.225867,Indian Reservation,Undetermined,"163,78"
2023,LWF186,2023-10-09 17:47:00,10.0,282.0,55.264383,-113.230617,Indian Reservation,Incendiary,"163,78"
2023,EWF083,2023-10-18 04:40:00,10.0,291.0,53.562817,-116.60625,Provincial Land,Incendiary,"154,75"
2023,HWF170,2023-10-21 08:40:00,10.0,294.0,58.256033,-115.819922,Provincial Land,Power Line Industry,"162,90"
2023,GWF078,2023-11-10 10:00:00,11.0,314.0,55.193153,-117.367745,Private Land,Resident,"155,81"
2023,GWF063,2023-09-01 18:15:00,9.0,244.0,55.916133,-118.621367,Provincial Land,Resident,"154,84"
2024,SWF063,2024-06-30 16:00:00,6.0,182.0,56.950113,-115.003802,Provincial Land,Lightning,"162,85"
2024,SWF065,2024-06-30 17:47:00,6.0,182.0,56.965217,-113.353733,Provincial Land,Lightning,"165,84"
2024,SWF066,2024-06-30 17:40:00,6.0,182.0,57.23715,-115.306867,Provincial Land,Lightning,"162,86"
2024,RWF045,2024-07-10 19:05:00,7.0,192.0,52.817467,-115.277133,Provincial Land,Lightning,"156,71"
2024,HWF097,2024-07-04 13:58:00,7.0,186.0,58.52665,-117.917617,Provincial Land,Lightning,"159,92"
2024,PWF079,2024-07-16 21:00:00,7.0,198.0,57.5606,-117.01995,Provincial Land,Lightning,"159,89"
2024,PWF083,2024-07-17 21:00:00,7.0,199.0,57.191833,-117.771667,Provincial Land,Lightning,"157,88"
2024,EWF082,2024-07-20 23:00:00,7.0,202.0,52.838783,-116.7433,Provincial Land,Resident,"153,72"
2024,EWF083,2024-07-19 17:58:00,7.0,201.0,53.736317,-117.4714,Provincial Land,Lightning,"153,76"
2024,EWF084,2024-07-21 17:30:00,7.0,203.0,53.754517,-117.097717,Provincial Land,Under Investigation,"153,76"
2024,CWF060,2024-07-22 18:00:00,7.0,204.0,51.50995,-115.262,Provincial Land,Lightning,"154,67"
2024,SWF115,2024-07-13 10:15:00,7.0,195.0,56.518933,-115.18111,Provincial Land,Lightning,"161,84"
2023,PWF025,2023-05-03 15:15:00,5.0,123.0,56.258832,-117.318267,Provincial Land,Undetermined,"157,84"
2023,PWF026,2023-05-03 16:00:00,5.0,123.0,56.5195,-119.2975,Private Land,Agriculture Industry,"153,87"
2023,PWF027,2023-01-01 12:00:00,1.0,1.0,56.415317,-118.697967,Private Land,Agriculture Industry,"154,86"
2023,EWF077,2023-07-23 20:54:00,7.0,204.0,53.718717,-116.8795,Provincial Land,Lightning,"154,76"
2024,LWF031,2024-04-14 14:00:00,4.0,105.0,55.9226,-110.729736,Indian Reservation,Resident,"169,79"
2024,MWF008,2024-04-14 16:00:00,4.0,105.0,56.62685,-111.364,Provincial Land,Power Line Industry,"168,82"
2024,SWF031,2024-04-24 17:05:00,4.0,115.0,55.935283,-113.733367,Provincial Land,Undetermined,"163,81"
2024,LWF034,2024-04-14 21:00:00,4.0,105.0,54.651433,-111.8871,Indian Reservation,Resident,"165,75"
2024,WWF015,2024-04-25 09:00:00,4.0,116.0,54.206115,-116.05996,Provincial Land,Incendiary,"156,76"
2023,SWF112,2023-06-28 18:33:00,6.0,179.0,57.3122,-115.486433,Provincial Land,Lightning,"161,87"
2023,PWF094,2023-07-10 05:00:00,7.0,191.0,56.891447,-118.425612,Provincial Land,Lightning,"155,87"
2023,PWF096,2023-07-10 13:00:00,7.0,191.0,57.091883,-118.34095,Provincial Land,Lightning,"156,88"
2024,GWF048,2024-07-19 15:35:00,7.0,201.0,54.462,-118.672667,Provincial Land,Lightning,"151,80"
2024,LWF170,2024-07-22 03:00:00,7.0,204.0,54.919953,-112.876295,Private Land,Power Line Industry,"163,77"
2024,PWF086,2024-07-18 18:00:00,7.0,200.0,56.479783,-119.976983,Provincial Land,Lightning,"152,87"
2024,RWF059,2024-07-22 17:45:00,7.0,204.0,52.501667,-116.2305,Provincial Land,Lightning,"154,71"
2024,GWF068,2024-07-22 21:44:00,7.0,204.0,55.335,-117.822617,Provincial Land,Lightning,"154,82"
2024,EWF088,2024-07-20 15:00:00,7.0,202.0,53.3902,-115.284633,Provincial Land,Lightning,"157,73"
2023,SWF047,2023-04-29 16:00:00,4.0,119.0,55.305217,-115.298417,Private Land,Agriculture Industry,"159,80"
2023,LWF113,2023-05-12 07:59:00,5.0,132.0,55.119217,-112.4723,Private Land,Agriculture Industry,"164,77"
2023,CWF016,2023-05-20 12:00:00,5.0,140.0,51.223033,-114.85285,Private Land,Resident,"155,65"
2023,LWF176,2023-08-07 16:00:00,8.0,219.0,54.763267,-114.084833,Provincial Land,Power Line Industry,"161,77"
2023,GWF061,2023-08-02 17:20:00,8.0,214.0,54.604367,-118.6698,Provincial Land,Lightning,"152,80"
2024,EWF001,2024-01-30 06:00:00,1.0,30.0,53.142867,-117.4023,Provincial Land,Forest Industry,"152,74"
2024,SWF013,2024-03-31 12:00:00,3.0,91.0,56.407797,-115.338427,Provincial Land,Undetermined,"160,83"
2024,LWF026,2024-04-09 16:15:00,4.0,100.0,55.9283,-110.725083,Indian Reservation,Incendiary,"169,79"
2024,SWF017,2024-04-10 11:00:00,4.0,101.0,55.949726,-113.819085,Provincial Land,Undetermined,"163,81"
2024,MWF007,2024-04-11 12:00:00,4.0,102.0,56.673117,-111.104783,Provincial Land,Recreation,"169,82"
2024,EWF013,2024-04-11 12:12:00,4.0,102.0,53.568248,-116.529145,Private Land,Undetermined,"154,75"
2024,SWF029,2024-04-22 11:00:00,4.0,113.0,55.863927,-113.451553,Indian Reservation,Resident,"163,80"
2024,PWF028,2024-05-02 12:00:00,5.0,123.0,57.60175,-117.5735,Provincial Land,Railroad,"158,89"
2024,EWF028,2024-05-04 11:00:00,5.0,125.0,53.66795,-115.2738,Private Land,Agriculture Industry,"157,74"
2023,LWF192,2023-12-02 18:00:00,12.0,336.0,54.819433,-113.5618,Private Land,Resident,"162,77"
2024,RWF028,2024-06-21 13:36:00,6.0,173.0,52.103833,-115.190167,Provincial Land,Lightning,"155,69"
2024,LWF104,2024-07-01 14:00:00,7.0,183.0,55.151,-112.4807,Provincial Land,Undetermined,"164,77"
2024,HWF133,2024-07-15 12:00:00,7.0,197.0,57.443367,-115.839542,Provincial Land,Lightning,"161,87"
2024,MWF083,2024-07-16 14:10:00,7.0,198.0,56.675217,-112.033367,Provincial Land,Lightning,"167,82"
2024,EWF087,2024-07-19 18:18:00,7.0,201.0,53.616467,-117.095833,Provincial Land,Lightning,"153,75"
2024,HWF148,2024-07-23 10:23:00,7.0,205.0,57.940163,-116.37475,Provincial Land,Lightning,"161,89"
2024,LWF172,2024-07-23 11:00:00,7.0,205.0,54.57954,-110.465088,Provincial Land,Power Line Industry,"168,74"
2023,PWF047,2023-05-21 22:30:00,5.0,141.0,56.386502,-116.871567,Provincial Land,Power Line Industry,"158,84"
2023,PWF049,2023-05-29 13:30:00,5.0,149.0,57.082523,-118.130137,Provincial Land,Forest Industry,"156,88"
2023,LWF140,2023-05-30 11:30:00,5.0,150.0,55.646301,-112.250185,Provincial Land,Lightning,"165,79"
2023,LWF141,2023-05-30 12:00:00,5.0,150.0,55.110833,-113.189167,Provincial Land,Lightning,"163,77"
2023,MWF043,2023-06-28 17:58:00,6.0,179.0,59.7624,-111.149033,Provincial Land,Lightning,"172,92"
2023,MWF044,2023-06-29 15:04:00,6.0,180.0,57.067333,-112.158333,Provincial Land,Lightning,"167,84"
2023,MWF045,2023-06-28 19:28:00,6.0,179.0,56.98195,-110.9728,Provincial Land,Lightning,"169,82"
2023,MWF036,2023-06-28 18:59:00,6.0,179.0,59.797183,-110.91305,Provincial Land,Lightning,"173,92"
2023,MWF037,2023-06-29 13:08:00,6.0,180.0,57.444917,-113.35255,Provincial Land,Lightning,"165,86"
2023,MWF038,2023-06-09 13:15:00,6.0,160.0,57.460167,-113.390167,Provincial Land,Lightning,"165,86"
2023,MWF039,2023-06-29 13:15:00,6.0,180.0,57.421667,-113.400667,Provincial Land,Lightning,"165,86"
2023,MWF040,2023-06-29 12:55:00,6.0,180.0,57.408,-113.496,Provincial Land,Lightning,"165,86"
2023,MWF041,2023-06-29 12:20:00,6.0,180.0,57.4795,-113.258333,Provincial Land,Lightning,"166,86"
2024,MWF075,2024-07-10 18:53:00,7.0,192.0,56.384667,-111.748667,Provincial Land,Lightning,"167,81"
2024,EWF063,2024-07-11 17:18:00,7.0,193.0,53.51355,-115.7325,Provincial Land,Lightning,"156,74"
2024,EWF064,2024-07-11 17:26:00,7.0,193.0,53.53875,-115.633083,Provincial Land,Lightning,"156,74"
2023,LWF027,2023-04-21 16:15:00,4.0,111.0,55.927617,-110.717083,Indian Reservation,Incendiary,"169,79"
2023,LWF028,2023-04-22 07:00:00,4.0,112.0,55.67655,-111.106467,Provincial Land,Incendiary,"168,78"
2023,LWF029,2023-04-22 10:40:00,4.0,112.0,55.92675,-110.723967,Indian Reservation,Incendiary,"169,79"
2023,LWF030,2023-04-22 10:50:00,4.0,112.0,55.929517,-110.724717,Indian Reservation,Incendiary,"169,79"
2023,LWF031,2023-04-22 10:50:00,4.0,112.0,55.934017,-110.735933,Indian Reservation,Incendiary,"169,79"
2023,LWF032,2023-04-22 12:15:00,4.0,112.0,55.929435,-110.722565,Indian Reservation,Incendiary,"169,79"
2023,EWF030,2023-05-02 13:30:00,5.0,122.0,53.3757,-116.8433,Provincial Land,Undetermined,"153,74"
2023,EWF032,2023-05-04 15:09:00,5.0,124.0,53.598167,-116.357783,Private Land,Resident,"155,75"
2023,PWF031,2023-05-05 04:00:00,5.0,125.0,56.492267,-116.502883,Indian Reservation,Resident,"158,85"
2023,RWF061,2023-06-26 11:15:00,6.0,177.0,52.2145,-115.075333,Provincial Land,Resident,"156,69"
2023,PWF077,2023-06-29 15:15:00,6.0,180.0,56.5985,-117.712833,Private Land,Resident,"156,86"
2023,PWF079,2023-06-28 13:00:00,6.0,179.0,57.707633,-118.32575,Provincial Land,Lightning,"157,90"
2023,LWF180,2023-08-30 04:18:00,8.0,242.0,54.61645,-111.844417,Provincial Land,Resident,"165,75"
2024,HWF025,2024-04-29 12:00:00,4.0,120.0,58.689483,-118.660883,Indian Reservation,Incendiary,"158,94"
2024,WWF033,2024-06-23 15:30:00,6.0,175.0,54.704833,-114.799917,Provincial Land,Lightning,"159,77"
2024,LWF157,2024-07-16 16:00:00,7.0,198.0,55.965367,-112.502667,Provincial Land,Lightning,"165,80"
2024,HWF151,2024-07-23 12:11:00,7.0,205.0,58.525467,-117.91035,Provincial Land,Lightning,"159,92"
2024,GWF070,2024-07-23 05:53:00,7.0,205.0,55.724367,-119.49855,Provincial Land,Lightning,"152,84"
2024,MWF091,2024-07-24 02:33:00,7.0,206.0,56.540817,-111.659533,Provincial Park,Lightning,"168,81"
2024,PWF087,2024-07-17 21:00:00,7.0,199.0,57.220217,-119.2902,Provincial Land,Lightning,"154,89"
2023,WWF011,2023-01-31 00:00:00,1.0,31.0,54.153936,-116.528282,Provincial Land,Forest Industry,"155,77"
2023,WWF029,2023-05-10 18:55:00,5.0,130.0,54.160432,-115.319443,Provincial Land,Lightning,"158,76"
2023,LWF164,2023-06-30 18:00:00,6.0,181.0,56.12109,-110.426263,Provincial Land,Lightning,"170,79"
2023,LWF193,2023-12-17 13:00:00,12.0,351.0,54.780467,-111.24715,DND,Recreation,"166,75"
2023,LWF194,2023-12-28 00:00:00,12.0,362.0,54.702333,-113.635066,Provincial Park,Recreation,"162,76"
2024,GWF001,2024-01-05 12:00:00,1.0,5.0,55.540617,-119.397033,Provincial Land,Recreation,"152,84"
2024,MWF002,2024-01-21 15:00:00,1.0,21.0,57.08761,-111.698803,Provincial Land,Recreation,"168,83"
2024,PWF005,2024-03-08 10:00:00,3.0,68.0,56.476868,-118.907457,Private Land,Agriculture Industry,"154,86"
2024,EWF036,2024-05-28 16:45:00,5.0,149.0,53.554473,-115.304505,Private Land,Resident,"157,74"
2024,PWF042,2024-06-29 19:00:00,6.0,181.0,57.049133,-117.882833,Provincial Land,Lightning,"157,87"
2024,PWF053,2024-07-10 16:00:00,7.0,192.0,57.064017,-118.520267,Provincial Land,Lightning,"156,88"
2024,PWF054,2024-07-10 19:00:00,7.0,192.0,57.5332,-118.3387,Provincial Land,Lightning,"157,89"
2024,LWF168,2024-07-18 15:30:00,7.0,200.0,55.7785,-111.2115,Provincial Land,Lightning,"168,78"
2024,GWF056,2024-07-19 19:03:00,7.0,201.0,55.852217,-119.297,Provincial Land,Lightning,"152,85"
2024,RWF060,2024-07-22 17:00:00,7.0,204.0,52.52335,-116.240817,Provincial Land,Lightning,"154,71"
2024,CWF057,2024-07-20 16:00:00,7.0,202.0,51.540983,-114.97085,Provincial Land,Lightning,"155,67"
2024,GWF064,2024-07-21 01:00:00,7.0,203.0,54.997633,-118.70132,Provincial Land,Lightning,"152,81"
2024,PWF078,2024-07-13 18:00:00,7.0,195.0,56.667672,-116.236125,Provincial Land,Lightning,"159,85"
2023,HWF037,2023-05-03 19:30:00,5.0,123.0,58.501267,-115.1547,Indian Reservation,Under Investigation,"164,90"
2023,CWF004,2023-05-05 12:00:00,5.0,125.0,51.228133,-114.857,Private Land,Resident,"155,65"
2023,HWF153,2023-09-09 17:15:00,9.0,252.0,58.369333,-116.155,Provincial Land,Resident,"162,91"
2023,EWF089,2023-12-13 14:00:00,12.0,347.0,53.993883,-118.477083,Provincial Land,Under Investigation,"151,78"
2024,WWF001,2024-01-15 12:00:00,1.0,15.0,54.701,-116.25,Provincial Land,Forest Industry,"156,78"
2024,LWF022,2024-04-01 09:00:00,4.0,92.0,54.475857,-111.241035,Provincial Land,Power Line Industry,"166,74"
2024,MWF006,2024-04-09 00:00:00,4.0,100.0,56.074317,-111.882317,Provincial Land,Incendiary,"167,80"
2024,LWF075,2024-05-08 14:23:00,5.0,129.0,55.13525,-112.92955,Provincial Land,Resident,"164,77"
2024,WWF020,2024-05-08 16:00:00,5.0,129.0,54.099613,-117.53241,Provincial Land,Oil & Gas Industry,"153,77"
2024,CWF007,2024-05-08 14:00:00,5.0,129.0,50.1045,-114.222883,Provincial Land,Undetermined,"155,61"
2024,CWF008,2024-05-09 11:10:00,5.0,130.0,51.115917,-115.031233,Private Land,Power Line Industry,"154,65"
2024,LWF067,2024-05-04 01:50:00,5.0,125.0,56.021917,-111.932017,Provincial Land,Resident,"167,80"
2024,LWF158,2024-07-16 18:15:00,7.0,198.0,54.794083,-110.273233,DND,Lightning,"168,74"
2024,LWF138,2024-07-16 14:28:00,7.0,198.0,54.954933,-110.404417,DND,Lightning,"168,75"
2024,RWF058,2024-07-19 20:00:00,7.0,201.0,52.85755,-116.034067,Provincial Land,Forest Industry,"154,72"
2024,SWF107,2024-07-10 15:36:00,7.0,192.0,56.942383,-115.548683,Provincial Land,Lightning,"161,85"
2024,SWF133,2024-07-21 18:10:00,7.0,203.0,57.130717,-115.072333,Provincial Land,Undetermined,"162,86"
2024,RWF064,2024-07-22 12:00:00,7.0,204.0,52.193833,-116.105,Provincial Land,Lightning,"153,70"
2024,RWF052,2024-07-16 15:53:00,7.0,198.0,52.125583,-115.166833,Provincial Land,Lightning,"155,69"
2024,HWF063,2024-07-01 12:47:00,7.0,183.0,58.154083,-114.437633,Provincial Land,Lightning,"164,89"
2024,CWF061,2024-07-27 21:00:00,7.0,209.0,49.662078,-114.584572,Provincial Land,Recreation,"153,60"
2023,MWF007,2023-04-30 15:45:00,4.0,120.0,57.098633,-111.753067,Provincial Land,Oil & Gas Industry,"168,83"
2023,MWF008,2023-04-29 22:30:00,4.0,119.0,58.720972,-111.158783,Provincial Land,Recreation,"171,89"
2023,MWF009,2023-05-02 13:40:00,5.0,122.0,56.436532,-111.201132,Provincial Land,Undetermined,"168,81"
2023,RWF023,2023-05-03 16:05:00,5.0,123.0,52.664333,-115.439133,Provincial Land,Lightning,"155,71"
2023,CWF021,2023-06-03 12:00:00,6.0,154.0,51.279,-115.148,Provincial Land,Recreation,"154,66"
2023,WWF048,2023-06-27 17:32:00,6.0,178.0,54.273095,-116.068162,Provincial Land,Lightning,"156,77"
2024,LWF021,2024-03-30 15:00:00,3.0,90.0,54.678887,-111.911827,Indian Reservation,Resident,"165,75"
2024,MWF004,2024-04-02 07:30:00,4.0,93.0,56.7466,-111.511,Provincial Land,Recreation,"168,82"
2024,SWF019,2024-04-12 14:10:00,4.0,103.0,54.794333,-115.517867,Provincial Land,Oil & Gas Industry,"158,78"
2024,SWF022,2023-12-10 09:00:00,12.0,344.0,55.286033,-114.467633,Private Land,Resident,"161,79"
2024,LWF045,2024-04-20 21:00:00,4.0,111.0,55.273883,-113.235867,Private Land,Resident,"163,78"
2024,LWF064,2024-04-27 16:30:00,4.0,118.0,54.666313,-114.199447,Provincial Land,Recreation,"160,77"
2023,GWF049,2023-07-10 17:03:00,7.0,191.0,55.073273,-117.008845,Provincial Land,Lightning,"156,80"
2024,PWF040,2024-06-14 12:00:00,6.0,166.0,57.73435,-118.383367,Provincial Land,Lightning,"157,90"
2024,RWF037,2024-06-24 17:00:00,6.0,176.0,51.652747,-115.25503,Provincial Land,Recreation,"154,67"
2024,HWF052,2024-06-28 15:30:00,6.0,180.0,58.86212,-117.603132,Provincial Land,Lightning,"160,93"
2024,PWF061,2024-07-11 18:00:00,7.0,193.0,57.2999,-117.96145,Provincial Land,Lightning,"157,88"
2024,EWF079,2024-07-20 15:00:00,7.0,202.0,53.3985,-115.281167,Provincial Land,Lightning,"157,73"
2024,SWF134,2024-07-22 16:00:00,7.0,204.0,55.592283,-116.652883,Provincial Land,Government,"157,82"
2024,WWF052,2024-07-24 18:00:00,7.0,206.0,54.125587,-115.387002,Private Land,Under Investigation,"157,76"
2024,HWF041,2024-05-29 00:00:00,5.0,150.0,58.710883,-118.68745,Indian Reservation,Resident,"158,94"
2024,LWF109,2024-07-05 20:00:00,7.0,187.0,55.728233,-110.777283,Provincial Land,Lightning,"168,78"
2023,LWF043,2023-04-24 08:01:00,4.0,114.0,54.617333,-111.679333,Provincial Land,Undetermined,"165,75"
2023,WWF028,2023-05-13 17:10:00,5.0,133.0,54.452367,-117.440717,Provincial Land,Undetermined,"154,78"
2023,LWF121,2023-05-16 15:00:00,5.0,136.0,55.236467,-111.31975,Provincial Land,Incendiary,"167,77"
2023,EWF072,2023-06-20 09:00:00,6.0,171.0,53.57195,-116.342467,Provincial Land,Resident,"155,75"
2023,PWF113,2023-07-20 19:00:00,7.0,201.0,57.306467,-118.547967,Provincial Land,Lightning,"156,89"
2023,CWF067,2023-08-15 12:00:00,8.0,227.0,49.941283,-114.077117,Provincial Land,Recreation,"155,60"
2024,GWF003,2024-02-23 05:30:00,2.0,54.0,55.580033,-118.503383,Private Land,Resident,"153,83"
2024,GWF004,2024-02-01 08:00:00,2.0,32.0,55.328707,-117.311815,Private Land,Resident,"155,81"
2024,GWF006,2024-02-01 08:00:00,2.0,32.0,55.967033,-119.209617,Private Land,Resident,"153,85"
2023,RWF072,2023-09-02 16:50:00,9.0,245.0,52.7473,-115.9678,Provincial Land,Forest Industry,"154,71"
2023,HWF173,2023-12-18 11:00:00,12.0,352.0,57.655217,-115.480517,Provincial Land,Forest Industry,"162,88"
2023,HWF174,2023-12-18 11:15:00,12.0,352.0,57.61645,-115.631867,Provincial Land,Forest Industry,"162,88"
2023,HWF175,2023-12-18 11:23:00,12.0,352.0,57.5435,-115.49873,Provincial Land,Forest Industry,"162,87"
2024,EWF045,2024-06-07 19:00:00,6.0,159.0,53.569617,-116.597167,Private Land,Resident,"154,75"
2024,LWF188,2024-08-26 20:00:00,8.0,239.0,54.675,-111.8547,Indian Reservation,Undetermined,"165,75"
2024,MWF036,2024-07-01 14:31:00,7.0,183.0,57.1308,-112.238467,Provincial Land,Lightning,"167,84"
2024,MWF037,2024-07-01 14:45:00,7.0,183.0,56.349633,-111.3296,Provincial Land,Lightning,"168,81"
2024,LWF131,2024-07-13 15:00:00,7.0,195.0,55.670117,-112.556183,Provincial Land,Lightning,"165,79"
2024,LWF132,2024-07-13 15:56:00,7.0,195.0,55.115917,-110.3172,DND,Lightning,"169,76"
2024,HWF128,2024-07-14 00:00:00,7.0,196.0,59.875117,-117.31305,Provincial Land,Agriculture Industry,"162,96"
2024,HWF048,2024-06-26 17:35:00,6.0,178.0,59.37,-114.11,Provincial Park,Lightning,"166,93"
2023,HWF042,2023-05-06 12:30:00,5.0,126.0,58.420217,-116.123117,Private Land,Power Line Industry,"162,91"
2023,HWF152,2023-09-09 15:40:00,9.0,252.0,58.363533,-116.206217,Provincial Land,Resident,"162,91"
2023,GWF072,2023-09-06 13:00:00,9.0,249.0,55.0674,-116.9169,Private Land,Agriculture Industry,"156,80"
2023,PWF125,2023-07-21 21:00:00,7.0,202.0,56.859183,-119.659367,Provincial Land,Lightning,"153,88"
2024,WWF002,2024-01-11 11:00:00,1.0,11.0,54.111497,-116.527878,Provincial Land,Forest Industry,"155,77"
2024,WWF005,2024-04-09 12:00:00,4.0,100.0,54.278103,-115.028435,Private Land,Undetermined,"158,76"
2024,LWF051,2024-04-22 19:58:00,4.0,113.0,55.913733,-110.738533,Provincial Land,Incendiary,"169,79"
2024,SWF035,2024-05-05 05:45:00,5.0,126.0,55.340283,-116.6972,Provincial Land,Undetermined,"156,81"
2024,MWF018,2024-05-09 18:00:00,5.0,130.0,58.795233,-111.0586,Provincial Land,Other Industry,"171,89"
2024,WWF025,2024-05-29 22:10:00,5.0,150.0,54.102188,-115.451598,Provincial Land,Power Line Industry,"157,76"
2024,RWF023,2024-06-11 16:30:00,6.0,163.0,52.6522,-115.751167,Provincial Land,Lightning,"155,71"
2024,MWF084,2024-07-16 15:01:00,7.0,198.0,56.1186,-111.296183,Provincial Land,Lightning,"168,80"
2024,SWF130,2024-07-10 23:11:00,7.0,192.0,57.348683,-115.6564,Provincial Land,Lightning,"161,87"
2024,PWF085,2024-07-19 19:00:00,7.0,201.0,56.456417,-117.703383,Provincial Land,Lightning,"156,85"
2024,MWF089,2024-07-21 23:40:00,7.0,203.0,59.979362,-111.832023,Provincial Land,Resident,"171,93"
2024,SWF135,2024-07-24 06:55:00,7.0,206.0,55.378117,-116.164867,Provincial Land,Lightning,"158,81"
2024,SWF119,2024-07-13 09:45:00,7.0,195.0,55.567467,-114.229333,Provincial Land,Lightning,"162,80"
2024,WWF054,2024-07-27 23:00:00,7.0,209.0,54.217178,-116.22071,Provincial Land,Under Investigation,"156,77"
2024,SWF116,2024-07-13 11:34:00,7.0,195.0,56.619717,-115.052633,Provincial Land,Lightning,"161,84"
