system:index,aspect_deg,cape_max,cell_id,d2m_mean_K,elev_m,end_date,et_flux_mean,gust_max_mps,lat,lon,rain_mmhr_max,slope_deg,sm_rootzone_mean,sm_rootzone_min,sm_surface_mean,sm_surface_min,smap_surface_temp_mean,sp_mean_Pa,start_date,storm_hours_cape500,storm_hours_gust20,storm_hours_rain5,storm_score,t2m_mean_K,tp_sum_m,water_perm_frac,water_season_frac,wind10_mean_mps,.geo
"0_151,59",196.0,22.375,"151,59",261.7875011989048,990.0,2025-01-07,1.3571806221079896E-6,8.069607734680176,49.435537851334175,-115.24515694703317,0.6017684936523438,0.0,0.2295188158750534,0.22949925065040588,0.1886759102344513,0.18612726032733917,262.7218322753906,85166.3220796131,2025-01-01,0.0,0.0,0.0,0.3102628491719564,264.1248928251721,0.011120282633044098,0.0,1.0,0.4617546800087194,"{""type"":""MultiPoint"",""coordinates"":[]}"
"0_152,59",219.0,25.0,"152,59",261.7875011989048,1747.0,2025-01-07,7.949245741656341E-7,9.708365440368652,49.53187378813982,-114.85762395754337,0.644683837890625,0.0,0.2389073371887207,0.23886364698410034,0.2019653022289276,0.19950991868972778,261.6874694824219,85166.3220796131,2025-01-01,0.0,0.0,0.0,0.368346373240153,264.1248928251721,0.011120282633044098,0.0,1.0,0.4617546800087194,"{""type"":""MultiPoint"",""coordinates"":[]}"
"0_153,59",93.0,7.125,"153,59",259.9233770824614,1679.0,2025-01-07,1.3845645980836707E-6,10.929068565368652,49.62669853167852,-114.46829739651677,0.5540847778320312,1.0,0.21537497639656067,0.21534617245197296,0.18107959628105164,0.17788685858249664,261.9099426269531,82260.44670758929,2025-01-01,0.0,0.0,0.0,0.39556902440389,262.0315766107468,0.010753641424514626,0.0,1.0,0.21543776526390904,"{""type"":""MultiPoint"",""coordinates"":[]}"
"0_154,59",75.0,5.25,"154,59",258.11286217825756,1288.0,2025-01-07,2.480344846844673E-6,11.272818565368652,49.71999968015391,-114.07719415755726,0.5993843078613281,1.0,0.24994108080863953,0.24987295269966125,0.22238421440124512,0.22041337192058563,261.5793762207031,84732.44968377975,2025-01-01,0.0,0.0,0.0,0.4083548342386881,260.7605776105608,0.007752218803204869,1.0,0.0,0.3182276578698478,"{""type"":""MultiPoint"",""coordinates"":[]}"
"0_155,59",84.0,4.875,"155,59",257.81173796880813,1014.0,2025-01-07,1.5561257669105544E-6,12.086743354797363,49.811764938230574,-113.68433182613559,0.6089210510253906,1.0,0.22234556078910828,0.22206218540668488,0.18920071423053741,0.18547813594341278,262.00384521484375,87184.0832403274,2025-01-01,0.0,0.0,0.0,0.4357749977111816,261.06217702229816,0.007628384565748547,1.0,0.0,0.33132596995904323,"{""type"":""MultiPoint"",""coordinates"":[]}"
"0_156,59",79.0,7.375,"156,59",257.8109416053409,965.0,2025-01-07,9.374430760544783E-7,8.901724815368652,49.9019821222647,-113.28972868307278,0.5221366882324219,0.0,0.21411138772964478,0.2135341614484787,0.174310103058815,0.17111004889011383,262.1948547363281,90674.35928199404,2025-01-01,0.0,0.0,0.0,0.3265184949239095,261.0346676054455,0.00753387022558627,1.0,0.0,0.6138563127113444,"{""type"":""MultiPoint"",""coordinates"":[]}"
"0_157,59",90.0,13.75,"157,59",257.53303110031857,962.0,2025-01-07,8.105831170723832E-7,9.328482627868652,49.990639165572524,-112.89340370748961,0.5002021789550781,0.0,0.20573493838310242,0.20522956550121307,0.16554951667785645,0.16267305612564087,262.12799072265625,91279.08286830357,2025-01-01,0.0,0.0,0.0,0.342834529876709,260.52601223900206,0.007801558410562848,0.0,0.0,0.741462033172448,"{""type"":""MultiPoint"",""coordinates"":[]}"
"0_158,59",90.0,21.625,"158,59",256.7752113342285,812.0,2025-01-07,4.5712747009929444E-7,9.226920127868652,50.07772412373317,-112.49537657924596,0.4448890686035156,0.0,0.2209964394569397,0.22051124274730682,0.18480801582336426,0.18105608224868774,259.96234130859375,92351.71382068454,2025-01-01,0.0,0.0,0.0,0.3406209576924642,259.66180528913225,0.006539471035637234,0.0,0.0,0.8922242267256688,"{""type"":""MultiPoint"",""coordinates"":[]}"
"0_159,59",74.0,22.125,"159,59",256.2693759373256,773.0,2025-01-07,4.088068124019628E-7,7.489615440368652,50.163225179924666,-112.09566768077156,0.3237724304199219,0.0,0.23251649737358093,0.23217658698558807,0.19889569282531738,0.19619779288768768,259.4780578613281,93243.15280877976,2025-01-01,0.0,0.0,0.0,0.2769049695332845,258.923959277925,0.00643590330872712,1.0,0.0,0.7842951384789725,"{""type"":""MultiPoint"",""coordinates"":[]}"
"0_160,59",37.0,22.875,"160,59",256.0429435003372,751.0,2025-01-07,2.3247294222983328E-7,7.937857627868652,50.24713065027787,-111.69429809834482,0.2980232238769531,0.0,0.2471962571144104,0.24699285626411438,0.2194748967885971,0.21438990533351898,258.9676513671875,93571.3663504464,2025-01-01,0.0,0.0,0.0,0.29093391545613606,258.5692607334682,0.00621054652873454,1.0,0.0,0.807809616246246,"{""type"":""MultiPoint"",""coordinates"":[]}"
"0_161,59",282.0,22.875,"161,59",255.5171910240537,760.0,2025-01-07,6.754984127610442E-8,8.931998252868652,50.32942898925647,-111.29128962278239,0.3037452697753906,0.0,0.2347153276205063,0.2346922606229782,0.20171822607517242,0.20057325065135956,258.5162048339844,93790.068359375,2025-01-01,0.0,0.0,0.0,0.3243580385843913,257.9608426775251,0.00605669762734351,0.0,1.0,0.8921439710841679,"{""type"":""MultiPoint"",""coordinates"":[]}"
"0_162,59",97.0,10.375,"162,59",255.1999433608282,777.0,2025-01-07,-2.2777919639338506E-7,9.755240440368652,50.410108795050284,-110.88666474949635,0.2856254577636719,0.0,0.20641939342021942,0.20629768073558807,0.16542990505695343,0.1628664880990982,256.60528564453125,93735.39053199404,2025-01-01,0.0,0.0,0.0,0.3446434542338053,257.6411289033436,0.006285078411735867,0.0,1.0,0.8315626297361519,"{""type"":""MultiPoint"",""coordinates"":[]}"
"0_163,59",315.0,2.875,"163,59",253.44577916463217,713.0,2025-01-07,-1.0216914603233818E-7,10.759392738342285,50.48915881498007,-110.48044667794296,0.3504753112792969,0.0,0.21150991320610046,0.21148185431957245,0.1727619469165802,0.17029201984405518,256.1554260253906,94056.25995163691,2025-01-01,0.0,0.0,0.0,0.3776076901753743,255.94361768450057,0.004731048418022965,0.0,1.0,1.0374022455107286,"{""type"":""MultiPoint"",""coordinates"":[]}"
"0_164,59",310.0,5.5,"164,59",253.35828163510274,774.0,2025-01-07,-2.1865437460633075E-8,10.963150024414062,50.56656795090618,-110.07265931041479,0.3056526184082031,0.0,0.20735536515712738,0.20729660987854004,0.16371355950832367,0.1610223948955536,255.72634887695312,94250.01478794643,2025-01-01,0.0,0.0,0.0,0.3834709650675455,255.929323832194,0.004400439148582791,0.0,1.0,0.9374022740029901,"{""type"":""MultiPoint"",""coordinates"":[]}"
"0_143,60",,,"143,60",,,2025-01-07,,,48.85841653066765,-118.44389082629228,,,,,,,,,2025-01-01,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
"0_144,60",184.0,28.5,"144,60",267.04517854963035,1095.0,2025-01-07,1.3540358168029343E-6,7.0118632316589355,48.96712090515562,-118.06946200840235,0.7839202880859375,0.0,0.18748794496059418,0.18714411556720734,0.16370974481105804,0.15951856970787048,267.69775390625,89639.03599330357,2025-01-01,0.0,0.0,0.0,0.287174788792928,268.47796449207124,0.014692440217174862,1.0,0.0,0.351979937855673,"{""type"":""MultiPoint"",""coordinates"":[]}"
"0_145,60",277.0,28.25,"145,60",267.11499332246325,1000.0,2025-01-07,1.3041898228038917E-6,7.6632304191589355,49.07440980424742,-117.69309702630817,0.7658004760742188,0.0,0.17173120379447937,0.1715458184480667,0.1624087244272232,0.15773367881774902,267.3934326171875,89455.5679873512,2025-01-01,0.0,0.0,0.0,0.30785603777567544,268.7104779198056,0.01467212620917735,1.0,0.0,0.44516923434195843,"{""type"":""MultiPoint"",""coordinates"":[]}"
"0_146,60",258.0,16.25,"146,60",267.06118792579286,1180.0,2025-01-07,1.1990921393589815E-6,7.257476806640625,49.180269973033525,-117.31480738186058,0.6074905395507812,1.0,0.15639686584472656,0.15626174211502075,0.1356770396232605,0.13209766149520874,266.8988342285156,89541.79827008929,2025-01-01,0.0,0.0,0.0,0.28041542053222657,268.6521929786319,0.013344869537093018,0.0,1.0,0.4081541690104193,"{""type"":""MultiPoint"",""coordinates"":[]}"
"0_147,60",45.0,20.0,"147,60",265.32702727544876,1726.0,2025-01-07,8.510303359798854E-7,6.322418212890625,49.28468822219752,-116.9346052394251,0.5974769592285156,0.0,0.11819566786289215,0.11804274469614029,0.103253573179245,0.10190898180007935,264.90850830078125,84801.74060639882,2025-01-01,0.0,0.0,0.0,0.2506211217244466,267.00715019589376,0.009379471240379189,1.0,0.0,0.16225862351652695,"{""type"":""MultiPoint"",""coordinates"":[]}"
"0_148,60",220.0,21.625,"148,60",265.93507548740934,1586.0,2025-01-07,9.997943379858043E-7,7.4563140869140625,49.387651432909166,-116.55250343329595,0.4343986511230469,1.0,0.13965612649917603,0.13955624401569366,0.11916559189558029,0.11744048446416855,264.0967712402344,84821.31984747025,2025-01-01,0.0,0.0,0.0,0.28107623545328775,267.55798448835105,0.009842450318672036,1.0,0.0,0.08190708105210834,"{""type"":""MultiPoint"",""coordinates"":[]}"
"0_149,60",110.0,24.25,"149,60",263.6807441711426,1731.0,2025-01-07,9.71971871877031E-7,6.855826377868652,49.48914656179285,-116.16851547472591,0.4754066467285156,1.0,0.1352793127298355,0.13517506420612335,0.11252917349338531,0.109652578830719,263.51019287109375,83120.45414806546,2025-01-01,0.0,0.0,0.0,0.26442287826538086,265.6921826317197,0.009159184580482815,1.0,0.0,0.18948349621365826,"{""type"":""MultiPoint"",""coordinates"":[]}"
"0_150,60",79.0,23.25,"150,60",263.54563268025714,1070.0,2025-01-07,1.4332586033560801E-6,4.372453212738037,49.58916064595192,-115.78265555857442,0.6341934204101562,1.0,0.16714096069335938,0.16710834205150604,0.12128564715385437,0.11994272470474243,263.5287170410156,86688.36300223214,2025-01-01,0.0,0.0,0.0,0.18908311144510906,266.03247978573756,0.009162935016490792,1.0,0.0,0.20781017143394004,"{""type"":""MultiPoint"",""coordinates"":[]}"
"0_151,60",211.0,23.875,"151,60",260.45061838059195,1561.0,2025-01-07,9.781651897355914E-7,7.038357257843018,49.68768080806195,-115.39493856948796,0.45108795166015625,1.0,0.21163980662822723,0.21161594986915588,0.16712450981140137,0.16415797173976898,261.8753967285156,81724.55459449405,2025-01-01,0.0,0.0,0.0,0.269103806177775,262.8930820283436,0.00775827053729472,0.0,1.0,0.47568414345436805,"{""type"":""MultiPoint"",""coordinates"":[]}"
"0_152,60",158.0,32.875,"152,60",260.02056394304543,1794.0,2025-01-07,9.833528338276665E-7,9.81886100769043,49.78469426151594,-115.00538008772389,0.6041526794433594,0.0,0.19560112059116364,0.19557324051856995,0.17631609737873077,0.1754075139760971,261.0534362792969,82452.27483258929,2025-01-01,0.0,0.0,0.0,0.37394050089518227,262.1385981241862,0.00876825634185252,0.0,1.0,0.10069656010715908,"{""type"":""MultiPoint"",""coordinates"":[]}"
"0_153,60",171.0,6.875,"153,60",258.24809719267347,1930.0,2025-01-07,1.1791978522524005E-6,10.199576377868652,49.8801883156378,-114.61399639440712,0.51116943359375,0.0,0.1977108120918274,0.19767352938652039,0.1821102797985077,0.18039949238300323,260.7526550292969,81705.67922247025,2025-01-01,0.0,0.0,0.0,0.3689818509419759,260.5666187831333,0.007800159564055775,1.0,0.0,0.2816590413060875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"0_154,60",99.0,10.875,"154,60",258.11286217825756,1475.0,2025-01-07,2.7165299343323568E-6,10.259146690368652,49.974150380934994,-114.22080447639588,0.5393028259277344,1.0,0.19032160937786102,0.19021302461624146,0.17376525700092316,0.17217904329299927,261.2672119140625,84732.44968377975,2025-01-01,0.0,0.0,0.0,0.37437419764200847,260.7605776105608,0.007752218803204869,1.0,0.0,0.3182276578698478,"{""type"":""MultiPoint"",""coordinates"":[]}"
"0_155,60",67.0,5.375,"155,60",257.61584200177873,1218.0,2025-01-07,2.765649924185709E-6,10.504765510559082,50.06656797441129,-113.82582203058908,0.5645751953125,1.0,0.2670862376689911,0.2670084238052368,0.24600441753864288,0.2446405291557312,261.3125305175781,88128.8306361607,2025-01-01,0.0,0.0,0.0,0.38107511011759443,261.2108404976981,0.006786777226068352,0.0,0.0,0.7043715819049199,"{""type"":""MultiPoint"",""coordinates"":[]}"
"0_156,60",129.0,9.625,"156,60",257.762875693185,971.0,2025-01-07,1.4794916296523297E-6,8.23529052734375,50.157428724911505,-113.42906746774949,0.4706382751464844,0.0,0.25169795751571655,0.25141027569770813,0.22730925679206848,0.22389619052410126,261.1724548339844,90619.76069568451,2025-01-01,0.0,0.0,0.0,0.3028540980021159,261.4024160475958,0.006636869681813096,1.0,0.0,1.1406764038436332,"{""type"":""MultiPoint"",""coordinates"":[]}"
"0_157,60",89.0,12.5,"157,60",257.3122226170131,959.0,2025-01-07,8.042613330871973E-7,8.12200927734375,50.24672037852482,-113.03055991575087,0.4267692565917969,0.0,0.22627884149551392,0.22587470710277557,0.19402337074279785,0.19121713936328888,260.5948486328125,91279.30905877975,2025-01-01,0.0,0.0,0.0,0.2983221054077148,260.5085191272554,0.006649821584858273,1.0,0.0,1.1121278031459005,"{""type"":""MultiPoint"",""coordinates"":[]}"
"0_158,60",85.0,16.875,"158,60",256.7752113342285,916.0,2025-01-07,7.395780698971066E-7,8.01458740234375,50.33443080401043,-112.63031922228654,0.40340423583984375,0.0,0.22131872177124023,0.22093848884105682,0.19057618081569672,0.18795686960220337,260.48992919921875,92351.71382068454,2025-01-01,0.0,0.0,0.0,0.29576062520345053,259.66180528913225,0.006539471035637234,1.0,0.0,0.8922242267256688,"{""type"":""MultiPoint"",""coordinates"":[]}"
"0_159,60",82.0,23.5,"159,60",256.2693759373256,775.0,2025-01-07,1.678665881854613E-7,6.798209190368652,50.420547998255046,-112.22836595700393,0.2880096435546875,0.0,0.25017082691192627,0.25001657009124756,0.2183832824230194,0.2167055308818817,258.36669921875,93243.15280877976,2025-01-01,0.0,0.0,0.0,0.2527574551900228,258.923959277925,0.00643590330872712,1.0,0.0,0.7842951384789725,"{""type"":""MultiPoint"",""coordinates"":[]}"
"0_160,60",45.0,24.75,"160,60",254.75459380376907,760.0,2025-01-07,-2.7411797276499783E-8,8.052115440368652,50.50506009177239,-111.82472141301963,0.2551078796386719,0.0,0.2588118016719818,0.25869619846343994,0.2324196696281433,0.22852723300457,257.7536926269531,93770.65504092262,2025-01-01,0.0,0.0,0.0,0.293534241994222,257.1230268932524,0.005191159954108571,1.0,0.0,0.9850639687521306,"{""type"":""MultiPoint"",""coordinates"":[]}"
"0_161,60",282.0,21.25,"161,60",254.07138515654066,760.0,2025-01-07,-1.4023903815996164E-7,8.558951377868652,50.58795535421005,-111.41940760782774,0.25653839111328125,0.0,0.2529951333999634,0.25289037823677063,0.2254534810781479,0.22267235815525055,257.1151123046875,93868.40280877976,2025-01-01,0.0,0.0,0.0,0.30875029881795246,256.4686101277669,0.004884147604741429,0.0,0.0,1.2965511442271684,"{""type"":""MultiPoint"",""coordinates"":[]}"
"0_162,60",4.0,5.75,"162,60",253.63132603963217,760.0,2025-01-07,-2.2777919639338506E-7,11.109490394592285,50.669222199878476,-111.01244728360248,0.24843215942382812,0.0,0.20641939342021942,0.20629768073558807,0.16542990505695343,0.1628664880990982,256.60528564453125,93650.45786830357,2025-01-01,0.0,0.0,0.0,0.3856129544576009,256.0660171508789,0.0047435449043291555,0.0,1.0,1.2440016585826803,"{""type"":""MultiPoint"",""coordinates"":[]}"
"0_163,60",105.0,4.375,"163,60",253.44577916463217,746.0,2025-01-07,-1.0216914603233818E-7,10.870232582092285,50.748849193301986,-110.60386390680492,0.247955322265625,0.0,0.21150991320610046,0.21148185431957245,0.1727619469165802,0.17029201984405518,256.1554260253906,94056.25995163691,2025-01-01,0.0,0.0,0.0,0.3769263521830241,255.94361768450057,0.004731048418022965,1.0,0.0,1.0374022455107286,"{""type"":""MultiPoint"",""coordinates"":[]}"
"0_164,60",328.0,4.25,"164,60",253.35828163510274,699.0,2025-01-07,-8.250950855881456E-8,11.145134925842285,50.82682505476734,-110.19368166715925,0.22363662719726562,0.0,0.22010204195976257,0.2200576812028885,0.18128739297389984,0.18011948466300964,254.37652587890625,94250.01478794643,2025-01-01,0.0,0.0,0.0,0.38481132888793945,255.929323832194,0.004400439148582791,1.0,0.0,0.9374022740029901,"{""type"":""MultiPoint"",""coordinates"":[]}"
"0_165,60",63.0,7.875,"165,60",251.43720881144208,679.0,2025-01-07,-1.2195350507226976E-7,11.820931434631348,50.90313866586694,-109.7819254759462,0.1354217529296875,0.0,0.20654715597629547,0.20649263262748718,0.17142298817634583,0.1695958375930786,253.8616180419922,94668.16657366071,2025-01-01,0.0,0.0,0.0,0.4047396354675293,254.056766691662,0.0023699622208255278,0.0,0.0,0.8937361616685371,"{""type"":""MultiPoint"",""coordinates"":[]}"
"0_141,61",262.0,31.0,"141,61",267.5815845671154,984.0,2025-01-07,7.582210059808858E-7,7.598882675170898,48.881700548931356,-119.35715222729047,0.7505416870117188,1.0,0.19881626963615417,0.198639377951622,0.17102156579494476,0.16745348274707794,267.884033203125,91038.15169270833,2025-01-01,0.0,0.0,0.0,0.30632317352294924,269.2185796101888,0.018030043279566144,1.0,0.0,0.25773170921608635,"{""type"":""MultiPoint"",""coordinates"":[]}"
"0_142,61",51.0,29.5,"142,61",265.82135754539854,1057.0,2025-01-07,1.2640724662560388E-6,6.531499862670898,48.993951747681486,-118.98491036349702,0.7085800170898438,0.0,0.19190379977226257,0.19176580011844635,0.1546802520751953,0.15057916939258575,267.3504638671875,89404.14797247025,2025-01-01,0.0,0.0,0.0,0.26789566294352213,267.4948145548503,0.01333251088652787,0.0,1.0,0.6255840797385847,"{""type"":""MultiPoint"",""coordinates"":[]}"
"0_143,61",173.0,27.0,"143,61",266.50486482892717,1097.0,2025-01-07,1.2650556300286553E-6,6.832281112670898,49.104807814001795,-118.61067899757855,0.7071495056152344,0.0,0.20133773982524872,0.20114023983478546,0.16210177540779114,0.15637609362602234,267.3353576660156,89560.66992187499,2025-01-01,0.0,0.0,0.0,0.27660017903645834,268.01028842017763,0.015500609351136063,1.0,0.0,0.2748577039481995,"{""type"":""MultiPoint"",""coordinates"":[]}"
"0_144,61",250.0,38.875,"144,61",267.04517854963035,1320.0,2025-01-07,1.3540358168029343E-6,7.550054550170898,49.21425519115891,-118.23446825332144,0.6427764892578125,0.0,0.18748794496059418,0.18714411556720734,0.16370974481105804,0.15951856970787048,267.69775390625,89639.03599330357,2025-01-01,0.0,0.0,0.0,0.30324480946858723,268.47796449207124,0.014692440217174862,1.0,0.0,0.351979937855673,"{""type"":""MultiPoint"",""coordinates"":[]}"
"0_145,61",150.0,35.75,"145,61",265.52258100963775,1366.0,2025-01-07,1.0351577657274902E-6,7.614410400390625,49.32228037736949,-117.85628891580757,0.6775856018066406,1.0,0.1768527626991272,0.17678721249103546,0.1600346565246582,0.15830352902412415,266.1650085449219,86588.39908854166,2025-01-01,0.0,0.0,0.0,0.30556796010335285,266.9084919520787,0.010425496434606885,1.0,0.0,0.33540668203950474,"{""type"":""MultiPoint"",""coordinates"":[]}"
"0_146,61",194.0,34.5,"146,61",265.66872315179734,1076.0,2025-01-07,8.932574360187573E-7,7.101226806640625,49.428869930634555,-117.47615243996884,0.5846023559570312,0.0,0.15129338204860687,0.15121077001094818,0.12609566748142242,0.12343837320804596,265.65301513671875,87439.92438616072,2025-01-01,0.0,0.0,0.0,0.28318767801920575,267.23846253894624,0.010175113154389237,1.0,0.0,0.20046757578691574,"{""type"":""MultiPoint"",""coordinates"":[]}"
"0_147,61",7.0,18.75,"147,61",265.32702727544876,1431.0,2025-01-07,8.510303359798854E-7,7.038498878479004,49.53401047365608,-117.09407095880269,0.46443939208984375,0.0,0.11819566786289215,0.11804274469614029,0.103253573179245,0.10190898180007935,264.90850830078125,84801.74060639882,2025-01-01,0.0,0.0,0.0,0.2672135988871257,267.00715019589376,0.009379471240379189,1.0,0.0,0.16225862351652695,"{""type"":""MultiPoint"",""coordinates"":[]}"
"0_148,61",224.0,26.25,"148,61",265.93507548740934,1468.0,2025-01-07,9.997943379858043E-7,7.2863922119140625,49.63768869884106,-116.71005729119074,0.4048347473144531,1.0,0.13965612649917603,0.13955624401569366,0.11916559189558029,0.11744048446416855,264.0967712402344,84821.31984747025,2025-01-01,0.0,0.0,0.0,0.2762464777628581,267.55798448835105,0.009842450318672036,1.0,0.0,0.08190708105210834,"{""type"":""MultiPoint"",""coordinates"":[]}"
